15079	15090	17261	17550	17565	17585	17602	17619	13282	13248	0	0	0	0	0	0	0	0	0	0	0	0	13227	13251	17454	0	0	17551	14158	14076	14133	14164	15752	15609	18501	18479	18132	18097	18048	17886	13967	14304	0	0	0	0	0	0	0	0	0	0	0	0	14295	13963	18176	0	0	18113	15772	15634	15631	15625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1186	866	741	1086	263	227	246	248	233	253	231	242	230	216	243	243
17135	17138	17289	17466	17483	0	0	0	13205	13156	13158	0	0	0	0	0	0	0	0	0	0	13159	13140	13177	17386	17415	17410	17381	14052	13987	14038	14066	18359	18347	18335	18021	17981	0	0	0	13743	14172	13730	0	0	0	0	0	0	0	0	0	0	13731	14161	13731	18028	17971	17945	17971	15736	15548	15536	15523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1429	973	698	1092	262	226	245	247	232	251	229	241	230	214	242	241
15103	17304	17305	17578	20247	0	0	0	13305	13258	13269	0	0	0	0	0	0	0	0	0	0	13263	13240	13274	17523	20223	20213	17568	14154	14078	14145	14172	15559	18530	18483	18216	0	0	0	0	13931	15079	13827	0	0	0	0	0	0	0	0	0	0	13792	15064	13918	18188	0	0	17915	15848	15633	15644	15638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1488	1322	800	998	263	227	246	248	233	252	231	242	231	216	242	243
15136	17361	17607	20228	0	0	13253	0	13351	13311	0	0	0	0	0	0	0	0	0	0	0	0	13292	13328	17595	13310	0	20245	14192	14149	14200	14234	15606	18412	18281	0	0	0	13829	0	14050	14375	0	0	0	0	0	0	0	0	0	0	0	0	14378	14035	18156	13897	0	0	15804	15700	15693	15689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1384	901	767	896	263	227	246	248	234	252	230	241	230	216	243	243
13843	13837	13837	13861	13879	13891	13943	13963	13965	13977	13979	13947	13951	12770	12762	13979	13940	12742	12728	14569	14564	14568	14569	14586	13800	13834	13999	13804	13689	13609	13678	13658	15259	15250	15236	15203	15195	15188	15203	15214	15271	15255	15239	15231	14562	14686	14622	15222	15162	14588	14656	15173	15149	15157	15173	15199	15201	15213	15201	15194	15318	15175	15164	16236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	930	542	3682	265	227	246	248	233	252	231	242	231	216	243	242
14343	14353	14739	16983	17151	17158	17161	13083	13123	13127	17193	17173	17184	17171	17158	17139	17145	17287	17281	17127	17265	17133	13103	13083	13109	17132	15013	14987	14007	13930	14011	13999	15605	15598	15588	18366	17993	17970	17971	13822	14901	13782	18008	18006	17998	17914	17975	18158	18067	17966	17902	17846	17846	17858	13768	14873	13897	17937	15377	15506	15627	15494	15500	15587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1694	959	388	1671	263	227	246	248	233	252	231	242	231	216	243	243
14086	14095	16836	16872	17221	17298	17307	17254	12882	12862	12908	0	0	0	0	0	0	0	0	0	0	0	12851	12861	17136	17260	19860	17220	13748	13701	13761	13777	15300	14605	18180	18158	18158	18120	18148	18182	14024	14129	13395	0	0	0	0	0	0	0	0	0	0	0	14093	13973	17841	17744	20368	17763	15430	15262	15256	15241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2699	750	633	1169	262	227	246	248	233	252	231	241	231	215	242	243
14995	15007	15405	17636	17802	17891	17835	17826	13784	13751	13743	17982	17814	17810	17800	17787	17935	17947	17950	17939	13784	13731	13715	13742	15277	17836	17810	17782	14647	14573	14645	14639	16212	16201	16121	19007	18793	18626	18631	19006	14446	15959	14779	18597	18605	18597	18586	18792	18624	18534	18508	18500	14109	14779	15907	14461	15852	18829	18816	18809	16268	16128	16138	16236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370	809	568	1660	262	226	245	247	233	252	231	241	230	216	243	243
14524	14535	14541	14559	17163	17363	17367	13330	13359	13355	17395	17375	17387	17387	17372	17360	17406	17464	17441	17426	17327	17333	13324	13321	13353	15121	15108	14792	14232	14158	14234	14238	15803	15791	15775	15732	18405	18397	18399	13877	14524	13965	18409	18393	18393	18230	18384	18393	18513	18357	18343	18353	18441	18286	13947	14553	13939	15660	15665	15727	15913	15714	15730	15840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2154	946	1282	2191	264	227	246	248	233	252	231	241	231	216	243	243
17565	0	0	0	0	0	0	0	13523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13489	0	0	0	0	14402	14322	14377	14412	18407	0	0	0	0	0	0	0	14030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14026	0	0	0	0	16013	15881	15873	15872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1624	990	1101	803	262	227	245	248	233	253	231	241	231	215	243	243
