14405	14417	14959	17163	17443	17459	17483	17500	13199	13144	13155	20111	17514	0	20112	17500	17420	17449	0	0	17431	13144	13111	13170	17329	17415	17400	17371	14038	14042	13959	14040	15502	15496	15197	18120	18063	18001	18002	18003	13778	14205	13759	0	17782	0	20479	17917	18030	17957	0	0	17953	13746	14183	13740	18340	18035	18020	18018	15654	15531	15523	15510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1519	767	492	1288	263	226	245	248	233	252	230	242	230	216	242	243
17151	17383	17396	17449	17494	0	0	13169	13191	13267	0	0	0	0	0	0	17395	17406	17395	17387	17372	17378	13191	13159	13180	17358	17345	17317	14055	14066	13990	14074	18267	18073	18045	18005	17937	0	0	14014	14626	13740	0	0	0	0	0	0	17971	17947	17935	17934	17943	17955	13912	14616	14125	17979	17963	17960	15748	15558	15552	15539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1404	767	607	1080	262	226	245	248	233	252	230	241	230	215	242	242
15070	17186	17276	17474	17526	0	0	13273	13236	13326	0	0	0	0	0	0	17464	0	0	0	0	0	13304	13211	13271	17434	17420	17393	14119	14124	14054	14138	15571	18427	18238	18065	18057	0	0	13660	14297	13827	0	0	0	0	0	0	17998	0	0	0	0	0	13786	14316	13861	18018	18005	18004	15734	15612	15616	15599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1594	808	712	1143	262	226	245	247	233	251	231	241	231	216	242	242
14267	14280	14857	17041	17210	17223	17234	17017	13095	13030	13077	17272	17284	17264	17240	17217	17279	17295	0	0	17270	13096	13014	13085	17135	17250	17230	17185	13928	13912	13867	13942	15775	14593	15456	18087	17923	17913	17921	18158	13666	14066	13608	17894	17911	17900	17890	17886	17870	17786	0	0	17800	13430	14044	13686	17868	17850	17832	17834	15545	15404	15435	15406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1786	808	4066	1705	263	227	245	248	233	252	231	241	230	215	242	242
17705	17727	17746	0	0	0	0	13519	13521	0	0	0	0	0	0	0	20435	0	0	0	0	0	0	13489	13533	20430	20432	17826	14394	14402	14316	14414	18447	18424	18325	0	0	0	0	14119	14690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14707	14195	0	0	18317	17267	15897	15877	15877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3008	929	560	1039	262	227	245	247	233	252	230	241	230	215	242	242
14649	14676	14676	14712	15129	15144	15160	15171	15214	13479	15212	15191	15195	17497	17485	15191	17667	17695	17703	17694	17660	17665	13450	17685	14986	17599	15401	15370	14386	14392	14301	14372	16047	16035	16023	15999	15694	15678	15743	16045	15746	14417	18393	15606	15690	18384	18377	15625	18319	18286	18271	18252	18260	18268	14383	18281	15657	18292	15865	15923	16005	15883	15861	15965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1204	804	299	1966	263	226	245	248	233	252	230	242	230	216	242	242
13951	13957	13955	16733	16749	16764	16759	16749	12776	12739	12739	12715	12746	16788	16775	16754	16897	16923	0	12726	12700	12724	12711	12744	16758	16761	16848	16728	13644	13648	13530	13621	15326	15321	15171	17961	17778	17772	17778	17799	13393	13897	13324	14156	13408	17557	17778	17784	17549	17429	0	13450	14097	13320	13917	13355	17692	17482	17467	17594	15256	15146	15639	15193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1176	2645	362	1768	263	226	245	247	233	252	230	241	231	215	243	242
14499	14513	14518	14895	17335	17354	17364	17343	13294	13265	17526	17506	17376	17383	17357	17336	17299	17440	17435	17426	17406	17284	13223	13240	14742	14820	14812	14786	14147	14158	14057	14135	15755	15743	15720	15412	18053	18047	18051	18138	14911	14949	18067	18057	18079	18063	18055	18055	18235	18142	18069	18081	17998	18010	14946	14905	15408	15706	15698	15694	15794	15650	15622	15718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1320	842	625	1876	263	227	245	247	232	252	230	241	230	216	243	243
14481	14482	15064	17297	17432	17460	17470	17495	13243	13251	17520	17500	17514	17516	17497	17489	17390	17408	17399	17385	17375	17385	13208	13195	13270	17271	17245	17220	14127	14128	14032	14111	15710	15690	15656	18148	18063	18035	18061	18107	14354	14149	18052	18047	18061	18037	18034	18034	18114	17991	17987	18205	17970	17978	14138	14381	13833	18250	18258	18355	15742	15620	15594	15574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	871	496	1764	263	227	245	247	233	252	231	242	231	216	243	242
14139	14160	16925	16991	17096	17126	17130	17158	12898	12874	17191	17169	17167	17163	17158	17145	17065	17077	17074	17063	17053	17059	12839	12847	16937	17046	17026	16874	13749	13752	13660	13765	15242	14531	17886	17704	17695	17680	17673	17691	13719	14477	17589	17625	17703	17682	17671	17669	17766	17643	17630	17623	17626	17634	14512	14543	17833	17793	17742	17908	15446	15250	15358	15230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2293	2267	1029	1415	262	226	244	247	233	251	231	240	230	216	241	242
