13305	13303	13321	13348	13271	13277	13271	13261	13328	13318	13294	13274	13298	13307	13303	13289	13355	13359	13353	13309	13303	13305	13289	13321	13336	13319	13331	13325	14202	14172	14183	14200	16051	16013	16011	15993	14426	14409	15886	16172	15953	15914	16136	16595	15933	14446	14436	14438	14582	14556	14556	14582	16557	16167	15897	15934	16419	15935	14559	14564	15884	15732	17009	19115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3976	914	8191	8191	268	228	246	248	234	252	231	242	231	216	243	243
14693	17342	17477	17647	17709	17730	0	17753	0	0	0	13428	13430	13426	13494	0	0	13494	13438	13418	13424	0	0	0	13839	20255	17618	13796	14352	14271	14313	14363	15114	18716	18488	18251	18256	18223	0	18091	0	0	0	14160	15494	14291	13903	0	0	14040	14313	15488	14182	0	0	0	14294	0	18121	14149	16013	17179	15806	15813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1858	2424	1249	1627	264	227	246	248	233	252	231	242	230	216	243	242
14927	15474	15476	17799	17902	17918	17933	17982	17995	17977	0	0	17952	17943	17942	17925	0	0	0	0	0	0	0	0	17748	0	0	17805	14560	14485	14524	14561	16366	16035	16011	18729	18712	18455	18670	18786	18529	18432	0	0	18473	18441	18341	18439	0	0	0	0	0	0	0	0	18420	0	0	18445	16246	16039	16159	16018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1269	785	1316	1752	264	227	246	248	233	252	231	242	231	216	243	243
14255	14832	17013	17340	19918	19987	0	17746	13051	13016	13041	0	0	0	0	0	0	0	0	0	0	13046	12999	13031	17326	19988	19979	19909	13920	13840	13883	13925	14633	15461	18273	17918	0	20271	0	18151	13747	14065	13577	0	0	0	0	0	0	0	0	0	0	13573	14040	13715	17923	20381	20348	0	15531	15399	15529	15381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1314	863	1291	2397	264	227	246	248	233	252	231	242	230	216	243	243
14535	15128	15131	17321	17661	17675	17694	17676	13321	13301	13330	0	0	0	0	0	20218	0	0	0	0	13337	13287	13300	17660	20163	20147	17631	14195	14137	14168	14218	15764	15743	15714	18470	18155	17967	0	18532	14153	14698	13841	0	0	0	0	0	0	0	0	0	0	13706	14670	14121	18242	0	0	18087	15812	15696	15808	15667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1851	728	1412	1209	263	227	246	248	233	252	232	241	231	216	243	243
14738	14742	14740	17485	17554	17704	17738	17508	13554	13550	17786	17773	17788	17784	17775	17762	0	0	0	0	0	0	13538	13527	17600	17744	17715	17675	14433	14360	14393	14441	16251	16248	16228	18746	18601	18597	18601	18727	14390	14235	18627	18620	18624	18605	18605	18607	0	0	0	0	0	0	14188	14347	18292	0	18243	18268	16046	15916	15889	16021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1342	849	1697	1316	264	227	246	248	233	253	231	243	231	216	243	243
14562	15121	15118	17401	17446	17483	17506	17540	13310	13288	0	0	17533	0	17522	17518	17431	0	0	0	0	17435	13261	13274	15363	17319	17308	17282	14184	14105	14158	14181	14991	15975	15643	18079	18271	18045	18043	18359	14065	14088	0	0	18065	0	18040	18039	17995	0	0	0	0	17949	14079	14069	15957	18770	18759	18761	15800	15665	15652	15642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1705	836	1509	983	263	227	246	248	233	252	231	241	231	216	242	243
14684	14688	15359	17501	17667	17694	17712	17734	13525	13481	13485	0	17742	0	0	0	17671	0	0	0	13588	13475	13456	13492	17291	17651	17625	17403	14382	14297	14347	14385	15930	15167	15877	18345	18347	18314	18314	18345	14189	15222	14215	0	18295	0	0	0	18165	0	0	0	13857	14229	15206	14194	18242	18212	18195	18196	15989	15848	15832	15969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1522	1658	1697	1182	264	227	246	248	234	253	231	242	231	216	243	243
14639	14655	14666	15295	17477	17490	17489	15383	13449	13465	17536	17512	17509	17504	17498	17472	17464	17617	17626	17612	17596	17596	13431	13401	14921	17320	15219	15191	14335	14246	14305	14314	15926	15898	15883	15828	18447	18381	18385	15694	14387	14103	18296	18292	18273	18254	18271	18279	18368	18182	18167	18166	18162	18174	14090	14377	15749	18422	15838	15852	15952	15796	15834	15903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1105	828	2102	1143	263	227	245	248	233	252	231	242	230	216	243	242
14057	14067	14601	16894	16951	16969	16986	17049	12841	12800	12807	17012	17033	17033	17021	17004	19592	0	0	0	0	12789	12762	12801	16830	16921	16905	16876	13698	13600	13662	13679	15482	14316	15184	18002	17830	17820	17832	17886	13470	14074	13422	17602	17619	17606	17590	17820	20078	0	0	0	0	13393	14042	13433	18309	17516	17501	18195	15306	15161	15299	15266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1222	1239	1777	2159	264	228	247	248	233	253	231	242	231	216	243	244
