15017	15025	15573	17671	17961	17977	17985	13736	13774	13775	18055	18039	18013	0	0	18001	17937	0	0	0	0	0	13752	13744	13765	17762	17750	17714	14659	14583	14638	14651	16138	16130	16083	18823	18538	18528	18526	14374	15560	14837	0	18300	18544	0	0	18518	18374	0	0	0	0	0	14987	15527	14431	18462	18465	18460	16267	16138	16129	16111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347	820	974	1490	265	229	248	250	235	254	232	244	232	218	244	244
14300	17099	19594	19936	0	0	0	13034	13136	13052	0	0	0	0	0	13075	13058	0	0	0	0	0	13042	0	13050	0	0	19853	13969	13901	13922	13979	14716	18163	18008	20450	0	0	0	14369	13733	13740	0	0	0	0	0	13951	14009	0	0	0	0	0	13726	0	14415	0	0	20404	15665	15455	15570	15430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1302	738	1563	1030	265	229	248	250	235	254	233	244	232	218	245	245
14875	14881	14887	17490	17623	17654	17616	17590	13674	13656	17657	17632	17660	17650	17642	17619	17832	17854	17858	17830	17806	17800	13638	13644	15821	17780	17762	17528	14543	14553	14534	14543	16364	16349	16075	18864	18745	18745	18747	18776	14623	14569	18733	18737	18770	18474	18468	18751	18464	18366	18307	18372	18374	18383	14547	14591	18439	18697	18676	18976	16155	16103	16023	16119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1822	366	1476	1670	265	229	248	249	235	254	232	244	233	218	245	244
15090	15094	17272	20081	0	0	0	0	0	13240	0	0	0	0	0	0	0	0	0	0	0	0	13220	0	17536	20196	20190	20152	14140	14074	14115	14168	15597	15501	18427	0	0	0	0	0	0	14199	0	0	0	0	0	0	0	0	0	0	0	0	14179	0	18140	0	0	0	15750	15625	15798	15616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1529	1078	1568	1033	265	229	248	250	235	254	233	243	232	218	244	245
14622	14630	14628	17247	17584	17598	17609	17638	17688	13408	17672	17649	17646	17643	17636	17619	0	0	0	0	0	0	13383	0	17358	0	0	17508	14314	14238	14288	14309	16111	16086	15791	18444	18456	18285	18425	18479	18254	14002	18087	18106	18209	18167	18154	18163	0	0	0	0	0	0	13983	0	18087	0	0	18120	15923	15789	15768	15867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1516	874	1004	1542	265	229	248	250	236	254	233	244	232	218	244	245
14849	14874	15426	17494	17835	17840	17854	17562	17933	17923	17909	17891	17886	17886	17879	17875	17807	17829	17826	17814	17788	17786	17766	17769	15786	17749	17735	17485	14491	14424	14464	14511	16341	16311	15921	18702	18697	18505	18412	18741	18576	18461	18444	18434	18446	18434	18429	18424	18505	18329	18292	18439	18325	18337	18347	18355	16327	18626	18365	19083	16173	15974	16096	16065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2130	1159	2163	1585	265	229	248	249	235	254	232	244	233	217	245	244
14462	14487	14999	17095	17390	17401	17423	17472	13224	17483	17464	17447	17446	17441	17429	17245	17152	17375	0	17364	17336	17156	17163	13169	14725	17083	17062	17039	14088	14011	14069	14076	15692	15575	15533	18234	18230	17974	17982	18271	13750	17985	17943	17715	17965	17864	17900	17973	18175	17866	0	17942	17882	17907	18170	13733	15335	18236	18209	18205	15707	15565	15550	15673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1293	1008	914	1749	266	230	249	250	235	255	234	244	233	217	245	245
14333	14340	16971	17127	17357	17489	17494	17494	13119	13134	0	0	0	0	0	20105	0	0	0	0	0	0	13133	13100	0	0	0	0	14006	13921	13971	14011	15694	15548	18343	18301	18043	18023	18003	18323	14442	14209	0	0	0	0	0	0	0	0	0	0	0	0	14198	14397	0	0	0	0	15612	15475	15455	15610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1291	1004	1051	1533	265	229	248	250	235	254	233	244	233	218	245	245
14822	14826	17446	17779	17799	17812	17825	17860	13599	13580	13625	17843	17852	17848	17838	17832	17762	0	0	17750	17732	13606	13562	13570	13641	17727	17711	17684	14473	14413	14464	14481	16179	15306	18844	18649	18652	18381	18501	18681	14678	14706	14119	18383	18402	18387	18377	18370	18306	0	0	18151	18282	14103	14685	14668	13897	18313	18429	18599	16088	15969	15950	15941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1405	859	1058	1379	265	229	248	250	235	254	233	244	232	218	245	245
14887	14899	14913	15256	17474	17705	17713	17715	13747	13711	13711	17738	17750	17738	17608	17583	15501	17647	17646	17628	17530	13690	13674	13700	13781	15226	15468	15173	14599	14534	14588	14585	16324	16322	16295	16093	18716	18708	18705	18851	14759	15578	14366	18724	18726	18706	18704	18853	15925	18647	18631	18627	18622	14909	15755	14935	16001	16100	16080	16082	16225	16094	16072	16183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1440	793	868	2547	266	229	249	250	235	254	233	243	232	218	245	245
